,案號,區域,同意票數,不同意票數,有效票數,無效票數,投票數,投票權人數,投票率(%),有效同意票數對投票權人數百分比(%)
0,第13案,高雄市永安區,3574,3744,7318,366,7684,12001,64.03%,29.78%
0,第13案,高雄市彌陀區,4807,4929,9736,627,10363,16487,62.86%,29.16%
0,第13案,高雄市梓官區,9243,8514,17757,874,18631,31025,60.05%,29.79%
0,第13案,高雄市旗山區,9062,8518,17580,922,18502,31996,57.83%,28.32%
0,第13案,高雄市美濃區,7983,10596,18579,1171,19750,35311,55.93%,22.61%
0,第13案,高雄市六龜區,2314,2752,5066,465,5531,11501,48.09%,20.12%
0,第13案,高雄市甲仙區,1133,1390,2523,202,2725,5417,50.3%,20.92%
0,第13案,高雄市杉林區,2294,2488,4782,296,5078,10607,47.87%,21.63%
0,第13案,高雄市內門區,3104,2956,6060,457,6517,13002,50.12%,23.87%
0,第13案,高雄市茂林區,337,738,1075,47,1122,1615,69.47%,20.87%
0,第13案,高雄市桃源區,548,1289,1837,89,1926,3498,55.06%,15.67%
0,第13案,高雄市那瑪夏區,495,932,1427,108,1535,2424,63.33%,20.42%
0,第13案,新竹縣,89171,151859,241030,11356,252386,445051,56.71%,20.04%
0,第13案,新竹縣竹北市,30388,46425,76813,3079,79892,137129,58.26%,22.16%
0,第13案,新竹縣竹東鎮,13976,26778,40754,1936,42690,78794,54.18%,17.74%
0,第13案,新竹縣新埔鎮,5618,9947,15565,787,16352,28894,56.59%,19.44%
0,第13案,新竹縣關西鎮,4766,8586,13352,735,14087,24712,57%,19.29%
0,第13案,新竹縣湖口鄉,12177,22044,34221,1607,35828,63511,56.41%,19.17%
0,第13案,新竹縣新豐鄉,9188,15404,24592,1173,25765,45790,56.27%,20.07%
0,第13案,新竹縣芎林鄉,3394,6271,9665,538,10203,17293,59%,19.63%
0,第13案,新竹縣橫山鄉,2181,4120,6301,427,6728,11346,59.3%,19.22%
0,第13案,新竹縣北埔鄉,1630,2800,4430,241,4671,8180,57.1%,19.93%
0,第13案,新竹縣寶山鄉,2789,4489,7278,371,7649,12973,58.96%,21.5%
0,第13案,新竹縣峨眉鄉,1108,1764,2872,207,3079,5068,60.75%,21.86%
0,第13案,新竹縣尖石鄉,1322,2023,3345,171,3516,7364,47.75%,17.95%
0,第13案,新竹縣五峰鄉,634,1208,1842,84,1926,3997,48.19%,15.86%
0,第13案,苗栗縣,97041,152791,249832,13709,263541,461580,57.1%,21.02%
0,第13案,苗栗縣苗栗市,13675,27546,41221,1839,43060,74249,57.99%,18.42%
0,第13案,苗栗縣苑裡鎮,10084,11096,21180,1352,22532,38890,57.94%,25.93%
0,第13案,苗栗縣通霄鎮,6886,8240,15126,1096,16222,29709,54.6%,23.18%
0,第13案,苗栗縣竹南鎮,15174,21684,36858,1759,38617,68528,56.35%,22.14%
0,第13案,苗栗縣頭份市,16346,29011,45357,2129,47486,83617,56.79%,19.55%
0,第13案,苗栗縣後龍鎮,7316,8765,16081,1096,17177,30948,55.5%,23.64%
0,第13案,苗栗縣卓蘭鎮,3658,4765,8423,383,8806,14772,59.61%,24.76%
0,第13案,苗栗縣大湖鄉,2284,4100,6384,402,6786,12653,53.63%,18.05%
0,第13案,苗栗縣公館鄉,5861,9817,15678,994,16672,28318,58.87%,20.7%
0,第13案,苗栗縣銅鑼鄉,2919,5279,8198,467,8665,15424,56.18%,18.93%
0,第13案,苗栗縣南庄鄉,1507,2539,4046,305,4351,8784,49.53%,17.16%
0,第13案,苗栗縣頭屋鄉,2284,3557,5841,288,6129,9390,65.27%,24.32%
0,第13案,苗栗縣三義鄉,2653,5168,7821,354,8175,13889,58.86%,19.1%
0,第13案,苗栗縣西湖鄉,1213,2121,3334,218,3552,6382,55.66%,19.01%
0,第13案,苗栗縣造橋鄉,2281,3679,5960,467,6427,11027,58.28%,20.69%
0,第13案,苗栗縣三灣鄉,1147,2026,3173,220,3393,5852,57.98%,19.6%
0,第13案,苗栗縣獅潭鄉,675,1240,1915,138,2053,3968,51.74%,17.01%
0,第13案,苗栗縣泰安鄉,1078,2158,3236,202,3438,5180,66.37%,20.81%
0,第13案,彰化縣,263529,320975,584504,32937,617441,1066994,57.87%,24.7%
0,第13案,彰化縣彰化市,49902,60848,110750,5319,116069,190995,60.77%,26.13%
0,第13案,彰化縣鹿港鎮,18762,20351,39113,2215,41328,70505,58.62%,26.61%
0,第13案,彰化縣和美鎮,17982,23021,41003,2066,43069,75286,57.21%,23.88%
0,第13案,彰化縣線西鄉,3468,4493,7961,497,8458,14065,60.14%,24.66%
0,第13案,彰化縣伸港鄉,7149,9123,16272,1026,17298,30407,56.89%,23.51%
0,第13案,彰化縣福興鄉,10101,10335,20436,1342,21778,39745,54.79%,25.41%
0,第13案,彰化縣秀水鄉,8386,10036,18422,965,19387,32394,59.85%,25.89%
0,第13案,彰化縣花壇鄉,9653,12116,21769,1418,23187,38924,59.57%,24.8%
0,第13案,彰化縣芬園鄉,4761,5964,10725,775,11500,20408,56.35%,23.33%
0,第13案,彰化縣員林市,24024,31703,55727,2545,58272,102028,57.11%,23.55%
0,第13案,彰化縣溪湖鎮,10763,14344,25107,1310,26417,45147,58.51%,23.84%
0,第13案,彰化縣田中鎮,8539,10801,19340,1180,20520,35391,57.98%,24.13%
0,第13案,彰化縣大村鄉,7869,9844,17713,978,18691,31492,59.35%,24.99%
0,第13案,彰化縣埔鹽鄉,6447,9403,15850,1014,16864,28026,60.17%,23%
0,第13案,彰化縣埔心鄉,7892,9368,17260,1150,18410,29642,62.11%,26.62%
0,第13案,彰化縣永靖鄉,8051,9655,17706,967,18673,31239,59.77%,25.77%
0,第13案,彰化縣社頭鄉,9417,10689,20106,1046,21152,36306,58.26%,25.94%
0,第13案,彰化縣二水鄉,3741,3952,7693,480,8173,13339,61.27%,28.05%
0,第13案,彰化縣北斗鎮,6964,8461,15425,870,16295,27593,59.05%,25.24%
0,第13案,彰化縣二林鎮,9219,12239,21458,1387,22845,42976,53.16%,21.45%
0,第13案,彰化縣田尾鄉,5934,7252,13186,703,13889,23179,59.92%,25.6%
0,第13案,彰化縣埤頭鄉,5962,7295,13257,903,14160,25677,55.15%,23.22%
0,第13案,彰化縣芳苑鄉,6731,6926,13657,1081,14738,29291,50.32%,22.98%
0,第13案,彰化縣大城鄉,2427,2958,5385,407,5792,14713,39.37%,16.5%
0,第13案,彰化縣竹塘鄉,3075,3532,6607,465,7072,12821,55.16%,23.98%
0,第13案,彰化縣溪州鄉,6310,6266,12576,828,13404,25405,52.76%,24.84%
0,第13案,南投縣,98462,138563,237025,12379,249404,427089,58.4%,23.05%
0,第13案,南投縣南投市,20281,28852,49133,2236,51369,84328,60.92%,24.05%
0,第13案,南投縣埔里鎮,14608,23503,38111,1896,40007,68763,58.18%,21.24%
0,第13案,南投縣草屯鎮,19594,26875,46469,1925,48394,82922,58.36%,23.63%
0,第13案,南投縣竹山鎮,10910,14061,24971,1442,26413,47034,56.16%,23.2%
0,第13案,南投縣集集鎮,2235,3129,5364,275,5639,9611,58.67%,23.25%
0,第13案,南投縣名間鄉,8870,10276,19146,1131,20277,33408,60.7%,26.55%
0,第13案,南投縣鹿谷鄉,3428,4802,8230,490,8720,15941,54.7%,21.5%
0,第13案,南投縣中寮鄉,3227,3982,7209,469,7678,13181,58.25%,24.48%
0,第13案,南投縣魚池鄉,3070,4159,7229,455,7684,13958,55.05%,21.99%
0,第13案,南投縣國姓鄉,3596,5452,9048,528,9576,16597,57.7%,21.67%
0,第13案,南投縣水里鄉,3390,4848,8238,458,8696,15458,56.26%,21.93%
0,第13案,南投縣信義鄉,2855,4238,7093,704,7797,13299,58.63%,21.47%
0,第13案,南投縣仁愛鄉,2398,4386,6784,370,7154,12589,56.83%,19.05%
0,第13案,雲林縣,139350,150404,289754,17607,307361,584480,52.59%,23.84%
0,第13案,雲林縣斗六市,21383,28507,49890,2164,52054,89761,57.99%,23.82%
0,第13案,雲林縣斗南鎮,9624,11149,20773,1198,21971,38138,57.61%,25.23%
0,第13案,雲林縣虎尾鎮,13438,16721,30159,1428,31587,58167,54.3%,23.1%
0,第13案,雲林縣西螺鎮,9923,9723,19646,1117,20763,38142,54.44%,26.02%
0,第13案,雲林縣土庫鎮,5972,6117,12089,855,12944,24412,53.02%,24.46%
0,第13案,雲林縣北港鎮,8945,8645,17590,1134,18724,33958,55.14%,26.34%
0,第13案,雲林縣古坑鄉,6473,7378,13851,916,14767,27477,53.74%,23.56%
0,第13案,雲林縣大埤鄉,4160,4038,8198,508,8706,16509,52.73%,25.2%
0,第13案,雲林縣莿桐鄉,6611,6226,12837,908,13745,24570,55.94%,26.91%
0,第13案,雲林縣林內鄉,3758,4413,8171,670,8841,15551,56.85%,24.17%
0,第13案,雲林縣二崙鄉,6007,4882,10889,647,11536,23367,49.37%,25.71%
0,第13案,雲林縣崙背鄉,4948,4833,9781,665,10446,21050,49.62%,23.51%
0,第13案,雲林縣麥寮鄉,7504,9568,17072,1258,18330,37119,49.38%,20.22%
0,第13案,雲林縣東勢鄉,3163,3039,6202,459,6661,13239,50.31%,23.89%
0,第13案,雲林縣褒忠鄉,2827,2858,5685,310,5995,11381,52.68%,24.84%
0,第13案,雲林縣臺西鄉,4206,4886,9092,681,9773,21125,46.26%,19.91%
0,第13案,雲林縣元長鄉,4961,4519,9480,676,10156,22830,44.49%,21.73%
0,第13案,雲林縣四湖鄉,4104,3832,7936,574,8510,20983,40.56%,19.56%
0,第13案,雲林縣口湖鄉,5904,4971,10875,824,11699,24193,48.36%,24.4%
0,第13案,雲林縣水林鄉,5439,4099,9538,615,10153,22508,45.11%,24.16%
0,第13案,嘉義縣,110830,103993,214823,13483,228306,442775,51.56%,25.03%
0,第13案,嘉義縣太保市,8074,8157,16231,833,17064,31568,54.05%,25.58%
0,第13案,嘉義縣朴子市,8989,8484,17473,1049,18522,35191,52.63%,25.54%
0,第13案,嘉義縣布袋鎮,5637,5557,11194,756,11950,23965,49.86%,23.52%
0,第13案,嘉義縣大林鎮,6763,6675,13438,784,14222,26922,52.83%,25.12%
0,第13案,嘉義縣民雄鄉,16033,15073,31106,1892,32998,61209,53.91%,26.19%
0,第13案,嘉義縣溪口鄉,3716,2754,6470,430,6900,13105,52.65%,28.36%
0,第13案,嘉義縣新港鄉,8171,6024,14195,892,15087,27342,55.18%,29.88%
0,第13案,嘉義縣六腳鄉,4734,3723,8457,612,9069,20821,43.56%,22.74%
0,第13案,嘉義縣東石鄉,4475,3938,8413,693,9106,21915,41.55%,20.42%
0,第13案,嘉義縣義竹鄉,4412,3735,8147,523,8670,16647,52.08%,26.5%
0,第13案,嘉義縣鹿草鄉,3491,2765,6256,462,6718,13937,48.2%,25.05%
0,第13案,嘉義縣水上鄉,11291,10944,22235,1289,23524,43857,53.64%,25.75%
0,第13案,嘉義縣中埔鄉,8874,8617,17491,1105,18596,39139,47.51%,22.67%
0,第13案,嘉義縣竹崎鄉,7748,7724,15472,976,16448,31228,52.67%,24.81%
0,第13案,嘉義縣梅山鄉,4342,4380,8722,611,9333,17083,54.63%,25.42%
0,第13案,嘉義縣番路鄉,2438,2903,5341,378,5719,10156,56.31%,24.01%
0,第13案,嘉義縣大埔鄉,974,1125,2099,104,2203,3999,55.09%,24.36%
0,第13案,嘉義縣阿里山鄉,668,1415,2083,94,2177,4691,46.41%,14.24%
0,第13案,屏東縣,180402,177106,357508,19822,377330,711720,53.02%,25.35%
0,第13案,屏東縣屏東市,40920,47103,88023,3450,91473,170148,53.76%,24.05%
0,第13案,屏東縣潮州鎮,11749,11734,23483,1123,24606,46444,52.98%,25.3%
0,第13案,屏東縣東港鎮,10734,9353,20087,1208,21295,39495,53.92%,27.18%
0,第13案,屏東縣恆春鎮,5658,5977,11635,631,12266,25661,47.8%,22.05%
0,第13案,屏東縣萬丹鄉,11585,10424,22009,1308,23317,43478,53.63%,26.65%
0,第13案,屏東縣長治鄉,6734,6835,13569,944,14513,26256,55.27%,25.65%
0,第13案,屏東縣麟洛鄉,3089,2687,5776,226,6002,9970,60.2%,30.98%
0,第13案,屏東縣九如鄉,5803,4169,9972,605,10577,19132,55.28%,30.33%
0,第13案,屏東縣里港鄉,6451,5210,11661,646,12307,22128,55.62%,29.15%
0,第13案,屏東縣鹽埔鄉,5568,5464,11032,731,11763,22402,52.51%,24.85%
0,第13案,屏東縣高樹鄉,6107,4502,10609,740,11349,21697,52.31%,28.15%
0,第13案,屏東縣萬巒鄉,5053,3867,8920,621,9541,17945,53.17%,28.16%
0,第13案,屏東縣內埔鄉,11532,10690,22222,1185,23407,47558,49.22%,24.25%
0,第13案,屏東縣竹田鄉,4570,3875,8445,501,8946,15353,58.27%,29.77%
0,第13案,屏東縣新埤鄉,2345,2017,4362,284,4646,9033,51.43%,25.96%
0,第13案,屏東縣枋寮鄉,5601,5322,10923,735,11658,21394,54.49%,26.18%
0,第13案,屏東縣新園鄉,8686,6597,15283,1119,16402,30706,53.42%,28.29%
0,第13案,屏東縣崁頂鄉,3400,2820,6220,359,6579,12270,53.62%,27.71%
0,第13案,屏東縣林邊鄉,4800,3582,8382,503,8885,15691,56.62%,30.59%
0,第13案,屏東縣南州鄉,2691,2109,4800,321,5121,9479,54.02%,28.39%
0,第13案,屏東縣佳冬鄉,4645,3506,8151,530,8681,17063,50.88%,27.22%
0,第13案,屏東縣琉球鄉,2007,2413,4420,336,4756,10706,44.42%,18.75%
0,第13案,屏東縣車城鄉,1726,1389,3115,178,3293,7595,43.36%,22.73%
0,第13案,屏東縣滿州鄉,1516,1526,3042,127,3169,7206,43.98%,21.04%
0,第13案,屏東縣枋山鄉,1336,1123,2459,132,2591,4856,53.36%,27.51%
0,第13案,屏東縣三地門鄉,1159,2072,3231,244,3475,6373,54.53%,18.19%
0,第13案,屏東縣霧臺鄉,477,1108,1585,98,1683,2950,57.05%,16.17%
0,第13案,屏東縣瑪家鄉,1118,2186,3304,201,3505,5663,61.89%,19.74%
0,第13案,屏東縣泰武鄉,821,1705,2526,243,2769,4344,63.74%,18.9%
0,第13案,屏東縣來義鄉,901,2490,3391,268,3659,6257,58.48%,14.4%
0,第13案,屏東縣春日鄉,438,739,1177,46,1223,3923,31.18%,11.16%
0,第13案,屏東縣獅子鄉,558,1421,1979,109,2088,4230,49.36%,13.19%
0,第13案,屏東縣牡丹鄉,624,1091,1715,70,1785,4314,41.38%,14.46%
0,第13案,宜蘭縣,102924,101242,204166,11719,215885,386089,55.92%,26.66%
0,第13案,宜蘭縣宜蘭市,20491,22551,43042,2110,45152,79167,57.03%,25.88%
0,第13案,宜蘭縣羅東鎮,15860,15867,31727,1586,33313,57686,57.75%,27.49%
0,第13案,宜蘭縣蘇澳鎮,9632,8737,18369,1205,19574,34512,56.72%,27.91%
0,第13案,宜蘭縣頭城鎮,6302,6628,12930,933,13863,25135,55.15%,25.07%
0,第13案,宜蘭縣礁溪鄉,8420,7666,16086,880,16966,31084,54.58%,27.09%
0,第13案,宜蘭縣壯圍鄉,6448,5286,11734,804,12538,21447,58.46%,30.06%
0,第13案,宜蘭縣員山鄉,7425,6801,14226,1088,15314,28131,54.44%,26.39%
0,第13案,宜蘭縣冬山鄉,12475,11161,23636,1144,24780,45405,54.58%,27.47%
0,第13案,宜蘭縣五結鄉,9229,8750,17979,944,18923,34892,54.23%,26.45%
0,第13案,宜蘭縣三星鄉,5141,4384,9525,602,10127,19051,53.16%,26.99%
0,第13案,宜蘭縣大同鄉,829,1487,2316,244,2560,4935,51.87%,16.8%
0,第13案,宜蘭縣南澳鄉,672,1924,2596,179,2775,4644,59.75%,14.47%
0,第13案,花蓮縣,49349,88466,137815,8716,146531,278059,52.7%,17.75%
0,第13案,花蓮縣花蓮市,15490,28503,43993,1933,45926,84807,54.15%,18.27%
0,第13案,花蓮縣鳳林鎮,1806,3192,4998,387,5385,9676,55.65%,18.66%
0,第13案,花蓮縣玉里鎮,3227,5640,8867,960,9827,20650,47.59%,15.63%
0,第13案,花蓮縣新城鄉,3203,5586,8789,498,9287,17029,54.54%,18.81%
0,第13案,花蓮縣吉安鄉,12483,23812,36295,1811,38106,72116,52.84%,17.31%
0,第13案,花蓮縣壽豐鄉,3200,4894,8094,618,8712,15847,54.98%,20.19%
0,第13案,花蓮縣光復鄉,1921,3428,5349,556,5905,11417,51.72%,16.83%
0,第13案,花蓮縣豐濱鄉,678,1046,1724,266,1990,4395,45.28%,15.43%
0,第13案,花蓮縣瑞穗鄉,1706,3005,4711,407,5118,10279,49.79%,16.6%
0,第13案,花蓮縣富里鄉,1492,2331,3823,373,4196,9065,46.29%,16.46%
0,第13案,花蓮縣秀林鄉,2351,3600,5951,389,6340,12562,50.47%,18.72%
0,第13案,花蓮縣萬榮鄉,1000,1684,2684,251,2935,5269,55.7%,18.98%
0,第13案,花蓮縣卓溪鄉,792,1745,2537,267,2804,4947,56.68%,16.01%
0,第13案,臺東縣,33959,55792,89751,6451,96202,185996,51.72%,18.26%
0,第13案,臺東縣臺東市,16986,28706,45692,2472,48164,87803,54.85%,19.35%
0,第13案,臺東縣成功鎮,1958,3637,5595,601,6196,12426,49.86%,15.76%
0,第13案,臺東縣關山鎮,1337,2230,3567,191,3758,7509,50.05%,17.81%
0,第13案,臺東縣卑南鄉,3064,4252,7316,610,7926,14976,52.92%,20.46%
0,第13案,臺東縣鹿野鄉,1313,1643,2956,206,3162,6936,45.59%,18.93%
0,第13案,臺東縣池上鄉,1293,1841,3134,221,3355,7162,46.84%,18.05%
0,第13案,臺東縣東河鄉,1212,1835,3047,299,3346,7635,43.82%,15.87%
0,第13案,臺東縣長濱鄉,927,1458,2385,358,2743,6484,42.3%,14.3%
0,第13案,臺東縣太麻里鄉,1819,2565,4384,385,4769,9666,49.34%,18.82%
0,第13案,臺東縣大武鄉,915,1442,2357,348,2705,5266,51.37%,17.38%
0,第13案,臺東縣綠島鄉,520,1005,1525,62,1587,3579,44.34%,14.53%
0,第13案,臺東縣海端鄉,523,1084,1607,144,1751,3278,53.42%,15.95%
0,第13案,臺東縣延平鄉,462,977,1439,134,1573,2930,53.69%,15.77%
0,第13案,臺東縣金峰鄉,473,1125,1598,156,1754,3028,57.93%,15.62%
0,第13案,臺東縣達仁鄉,512,1133,1645,163,1808,3137,57.63%,16.32%
0,第13案,臺東縣蘭嶼鄉,645,859,1504,101,1605,4181,38.39%,15.43%
0,第13案,澎湖縣,16396,23036,39432,2016,41448,90405,45.85%,18.14%
0,第13案,澎湖縣馬公市,9944,15334,25278,1141,26419,53655,49.24%,18.53%
0,第13案,澎湖縣湖西鄉,2445,3017,5462,269,5731,12741,44.98%,19.19%
0,第13案,澎湖縣白沙鄉,1526,1997,3523,211,3734,8625,43.29%,17.69%
0,第13案,澎湖縣西嶼鄉,1206,1232,2438,213,2651,7382,35.91%,16.34%
0,第13案,澎湖縣望安鄉,838,934,1772,111,1883,4628,40.69%,18.11%
0,第13案,澎湖縣七美鄉,437,522,959,71,1030,3374,30.53%,12.95%
0,第13案,金門縣,9644,32014,41658,2263,43921,122695,35.8%,7.86%
0,第13案,金門縣金城鎮,2880,9719,12599,642,13241,37815,35.02%,7.62%
0,第13案,金門縣金沙鎮,1336,4889,6225,348,6573,18560,35.41%,7.2%
0,第13案,金門縣金湖鎮,2089,6851,8940,575,9515,25915,36.72%,8.06%
0,第13案,金門縣金寧鄉,2506,7185,9691,483,10174,28162,36.13%,8.9%
0,第13案,金門縣烈嶼鄉,790,3255,4045,207,4252,11676,36.42%,6.77%
0,第13案,金門縣烏坵鄉,43,115,158,8,166,567,29.28%,7.58%
0,第13案,連江縣,1176,4390,5566,190,5756,11205,51.37%,10.5%
0,第13案,連江縣南竿鄉,658,2524,3182,106,3288,6461,50.89%,10.18%
0,第13案,連江縣北竿鄉,215,853,1068,38,1106,2125,52.05%,10.12%
0,第13案,連江縣莒光鄉,181,582,763,25,788,1481,53.21%,12.22%
0,第13案,連江縣東引鄉,122,431,553,21,574,1138,50.44%,10.72%
0,第13案,基隆市,68736,90381,159117,7385,166502,320030,52.03%,21.48%
0,第13案,基隆市中正區,8903,11755,20658,1089,21747,45545,47.75%,19.55%
0,第13案,基隆市七堵區,10557,12865,23422,1218,24640,46256,53.27%,22.82%
0,第13案,基隆市暖暖區,7218,9770,16988,662,17650,33225,53.12%,21.72%
0,第13案,基隆市仁愛區,8790,10057,18847,1071,19918,36738,54.22%,23.93%
0,第13案,基隆市中山區,9114,11334,20448,1018,21466,41856,51.29%,21.77%
0,第13案,基隆市安樂區,14810,20552,35362,1406,36768,70396,52.23%,21.04%
0,第13案,基隆市信義區,9344,14048,23392,921,24313,46014,52.84%,20.31%
0,第13案,新竹市,80567,111788,192355,8062,200417,351775,56.97%,22.9%
0,第13案,新竹市東區,36854,53513,90367,3608,93975,163757,57.39%,22.51%
0,第13案,新竹市北區,28399,38393,66792,2782,69574,123122,56.51%,23.07%
0,第13案,新竹市香山區,15314,19882,35196,1672,36868,64896,56.81%,23.6%
0,第13案,嘉義市,58391,60171,118562,4694,123256,221553,55.63%,26.36%
0,第13案,嘉義市東區,25763,27911,53674,2164,55838,100647,55.48%,25.6%
0,第13案,嘉義市西區,32628,32260,64888,2530,67418,120906,55.76%,26.99%
0,第14案,全國,3382286,6949697,10331983,608484,10940467,19757067,55.37%,17.12%
0,第14案,臺北市,469793,762277,1232070,59045,1291115,2228430,57.94%,21.08%
0,第14案,臺北市松山區,36698,59358,96056,4370,100426,169278,59.33%,21.68%
0,第14案,臺北市信義區,39545,66509,106054,4758,110812,190444,58.19%,20.76%
0,第14案,臺北市大安區,53370,87228,140598,5605,146203,252645,57.87%,21.12%
0,第14案,臺北市中山區,41628,64606,106234,5201,111435,195148,57.1%,21.33%
0,第14案,臺北市中正區,26803,45286,72089,3086,75175,128292,58.6%,20.89%
0,第14案,臺北市大同區,23597,35491,59088,3422,62510,107557,58.12%,21.94%
0,第14案,臺北市萬華區,32071,54169,86240,5330,91570,164020,55.83%,19.55%
0,第14案,臺北市文山區,47668,82459,130127,5924,136051,227211,59.88%,20.98%
0,第14案,臺北市南港區,21854,35073,56927,2530,59457,101907,58.34%,21.45%
0,第14案,臺北市內湖區,52075,81158,133233,5297,138530,236824,58.49%,21.99%
0,第14案,臺北市士林區,50658,80462,131120,7567,138687,241854,57.34%,20.95%
0,第14案,臺北市北投區,43826,70478,114304,5955,120259,213250,56.39%,20.55%
0,第14案,新北市,616312,1148290,1764602,103690,1868292,3375513,55.35%,18.26%
0,第14案,新北市板橋區,88512,158751,247263,15343,262606,463411,56.67%,19.1%
0,第14案,新北市三重區,62307,109279,171586,12940,184526,329846,55.94%,18.89%
0,第14案,新北市中和區,63839,124418,188257,9944,198201,355978,55.68%,17.93%
0,第14案,新北市永和區,36235,69918,106153,4925,111078,187798,59.15%,19.29%
0,第14案,新北市新莊區,66304,118755,185059,11384,196443,344981,56.94%,19.22%
0,第14案,新北市新店區,47379,95746,143125,6697,149822,264053,56.74%,17.94%
0,第14案,新北市樹林區,27613,52060,79673,4595,84268,152102,55.4%,18.15%
0,第14案,新北市鶯歌區,12235,23842,36077,1985,38062,71645,53.13%,17.08%
0,第14案,新北市三峽區,15839,31579,47418,2464,49882,94291,52.9%,16.8%
0,第14案,新北市淡水區,26961,47281,74242,3608,77850,147272,52.86%,18.31%
0,第14案,新北市汐止區,31677,55598,87275,4707,91982,173831,52.91%,18.22%
0,第14案,新北市瑞芳區,4937,10761,15698,1317,17015,35036,48.56%,14.09%
0,第14案,新北市土城區,36847,67566,104413,5912,110325,200783,54.95%,18.35%
0,第14案,新北市蘆洲區,30458,54275,84733,5146,89879,167457,53.67%,18.19%
0,第14案,新北市五股區,12563,24051,36614,2267,38881,72443,53.67%,17.34%
0,第14案,新北市泰山區,11483,22314,33797,1789,35586,64252,55.39%,17.87%
0,第14案,新北市林口區,16387,29678,46065,2208,48273,86203,56%,19.01%
0,第14案,新北市深坑區,3779,6991,10770,587,11357,20624,55.07%,18.32%
0,第14案,新北市石碇區,1015,2155,3170,300,3470,6861,50.58%,14.79%
0,第14案,新北市坪林區,828,1904,2732,293,3025,5891,51.35%,14.06%
0,第14案,新北市三芝區,3073,6026,9099,671,9770,20119,48.56%,15.27%
